"filename", "language", "JSON", "JavaScript", "TypeScript", "TypeScript JSX", "XML", "JSON with Comments", "Markdown", "Properties", "CSS", "comment", "blank", "total"
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\components\ui\PageLoader.tsx", "TypeScript JSX", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\components\ui\ProfileDropDown.tsx", "TypeScript JSX", 0, 0, 0, 138, 0, 0, 0, 0, 0, 8, 15, 161
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\components\ui\SideBar.tsx", "TypeScript JSX", 0, 0, 0, 164, 0, 0, 0, 0, 0, 3, 14, 181
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\components\ui\ThemeSelector.tsx", "TypeScript JSX", 0, 0, 0, 47, 0, 0, 0, 0, 0, 2, 6, 55
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\components\ui\TopBar.tsx", "TypeScript JSX", 0, 0, 0, 27, 0, 0, 0, 0, 0, 6, 7, 40
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\components\ui\UserCard.tsx", "TypeScript JSX", 0, 0, 0, 60, 0, 0, 0, 0, 0, 5, 7, 72
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\components\ui\UserCardSkeleton.tsx", "TypeScript JSX", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\components\ui\UsersList.tsx", "TypeScript JSX", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 4, 55
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\components\ui\submitButton.tsx", "TypeScript JSX", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\constants\index.ts", "TypeScript", 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 3, 197
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\contexts\AuthContext.tsx", "TypeScript JSX", 0, 0, 0, 178, 0, 0, 0, 0, 0, 17, 39, 234
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\contexts\ThemeContext.tsx", "TypeScript JSX", 0, 0, 0, 37, 0, 0, 0, 0, 0, 2, 9, 48
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\eslint.config.mjs", "JavaScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\hooks\useAuthSession.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 4, 26
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\hooks\useFriend.ts", "TypeScript", 0, 0, 212, 0, 0, 0, 0, 0, 0, 47, 41, 300
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\hooks\useFriends.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 19, 140
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\hooks\useNotification.ts", "TypeScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 2, 15, 106
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\lib\api.ts", "TypeScript", 0, 0, 385, 0, 0, 0, 0, 0, 0, 8, 79, 472
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\lib\mongoDB.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\lib\tokenUtils.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\lib\utils.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\next-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 6
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\next.config.ts", "TypeScript", 0, 0, 42, 0, 0, 0, 0, 0, 0, 3, 1, 46
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\package-lock.json", "JSON", 10494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10495
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\package.json", "JSON", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\postcss.config.mjs", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\providers\SessionProvider.tsx", "TypeScript JSX", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 18
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\public\file.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\public\globe.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\public\next.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\public\vercel.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\public\window.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 1, 28
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\types\User.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\types\next-auth.d.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 3, 42
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\package-lock.json", "JSON", 648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 649
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\package.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"Total", "-", 16175, 1521332, 3848, 3483, 36, 54, 23, 26, 30178, 160841, 24115, 1760111
